MFCC_mean_1,MFCC_mean_2,MFCC_mean_3,MFCC_mean_4,MFCC_mean_5,MFCC_mean_6,MFCC_mean_7,MFCC_mean_8,MFCC_mean_9,MFCC_mean_10,MFCC_mean_11,MFCC_mean_12,MFCC_mean_13,MFCC_std_1,MFCC_std_2,MFCC_std_3,MFCC_std_4,MFCC_std_5,MFCC_std_6,MFCC_std_7,MFCC_std_8,MFCC_std_9,MFCC_std_10,MFCC_std_11,MFCC_std_12,MFCC_std_13,F0_mean,F0_std,label,gender,filename,speaker
0.4859715374777657,-1.044191668008542,0.43742272795755793,1.8793741077642923,-0.25281919185813306,-0.18824928056200887,-0.22774555764824464,-1.448769626724328,-0.627093111102289,0.47608166894976794,0.5278882914101182,-0.0846458159024257,-0.4263950133982137,0.8652748776454599,0.977035337766961,-0.9422319016414411,1.4083401946674101,-1.039254692290274,1.6659974118456102,0.6173832413893483,0.9891666449714286,0.39274384468381135,0.7175062808843673,1.5113179009559568,-0.728025711091197,-0.6678839990460944,0.7233056624539944,-0.8344358582242465,lie,F,trial_lie_002_speakerF_segment01.wav,lie_002
-0.40367687575055206,1.6509762963536432,0.3756164527139371,-0.21485947505724293,0.7812054780190655,1.6419639880096408,1.795176730780681,1.9440252930726472,1.6006877869255305,1.035070611176826,1.1711687662635815,1.3394315897366411,2.534904185536521,-0.3501317287002046,-0.9895821201497955,-0.3653110177188087,0.26515903559372606,1.2229131356129432,0.04261689857748257,0.8453508802777958,1.3630736326945716,2.1121712008290063,1.885311510272443,1.3248788779890095,1.884061084174791,0.840197593366612,-0.7725060106985088,1.1668910469142213,lie,F,trial_lie_002_speakerF_segment02.wav,lie_002
-0.2184977214600203,-0.6711489573176034,-0.9746147051164809,0.4531110179164512,0.833686153031701,-0.6000311603463078,-1.5411635313490248,-0.6512902014415184,0.6212975291489687,0.2532612651967617,0.12123777017608878,0.04254268624144574,-0.7902389962977957,0.31149301940098933,1.3549402399150945,0.7744889639666167,0.16157208220172517,-1.3425283662895333,0.8420497221392209,1.3607869895781848,0.023382531407090776,0.6237165578369704,-0.9630583557525905,0.5007489431902342,-0.005629396225435488,1.309769427232287,-0.023899762976716622,1.102362161350052,lie,F,trial_lie_002_speakerF_segment03.wav,lie_002
1.642942163261279,-1.1480902653984038,-1.0115118077352188,-0.6545294671497848,-0.5773292404341129,0.14675502267902357,0.006616904982234887,-0.5835784485706478,-1.6683681661347183,0.014135484078261729,0.13145871239757373,0.8408497874282025,-0.454460196630648,0.7838242212915851,-0.6463809793554751,-0.1475588237547291,-0.145311739779934,-0.10726312697514588,0.9689547563389802,0.6053046747282069,-1.3861838878764434,-0.07316347451619777,-0.7581103622739397,-1.279074715151053,-0.7265357459051955,-0.534091369020975,0.8805054168892191,-1.1334348906249494,lie,F,trial_lie_002_speakerF_segment04.wav,lie_002
-0.9324698914440092,-0.8291335293130656,-1.188388872455368,-1.460659447541805,-0.46801484796652054,0.7875050936039933,0.8272514449387678,-0.36273997631297983,1.0805026098123915,1.8143890967474106,1.7105416092072108,0.8536768604125212,0.3160966968400841,1.3804425186759617,0.43184047464421144,-0.2853735599106402,1.3050594048114523,1.6697976146511666,0.19977947387496134,-0.41430695879901613,-1.0991426028412792,-0.006005764706035844,-1.1176854338458158,0.34353038848136114,0.23885992901405928,1.4944652835465284,1.7121716914632352,-0.3773046896774325,lie,F,trial_lie_002_speakerF_segment05.wav,lie_002
-0.6805802302506722,0.4430287161455461,0.756446958940812,-0.3187702267937479,0.848064909198031,-0.1423268585962093,-0.7326378817383936,-0.4817042652189431,-0.6518840946490007,-0.9763531725761722,-0.9252537504035088,-0.642281832584237,-0.26187611630797397,0.1310044964109195,1.0471854502585047,-0.7811132561079582,-0.9663612039765377,0.6618012990546017,-0.8844737229315865,-1.8874499181902502,-1.006178383612158,-0.7400192822003714,0.0728694409986238,-1.1881602285616486,-0.6087378133658835,-0.9994052326813077,-1.3675545388739379,0.5030130771456494,lie,F,trial_lie_002_speakerF_segment06.wav,lie_002
0.773784099411294,1.1969912119853683,-0.8430286618851446,-0.8501140288615431,-0.12220724939764706,0.8531835876369431,0.7743418986210153,0.46721899080467205,0.251073737067855,-1.1427374649499968,-1.0233596803720566,-2.032481543897458,-0.5581614911751124,-0.5362476314419119,-1.2964521113143546,2.3083894364908626,-1.593237606940987,-0.4179015351603361,-0.9168642962001204,-0.9692870812025185,0.9972174074860695,-0.11357041864275252,-0.8207912930790179,-0.34827105440343437,-0.41854088877004963,0.20634906261943936,0.11064581039744939,-1.5529241255423787,lie,F,trial_lie_002_speakerF_segment07.wav,lie_002
0.8280906627059305,0.10529711762194183,1.2619267033343449,0.30942118341860253,-2.0706121152679184,-1.694707336534982,-0.6987882727626836,0.8336579231730915,-0.16919772509286599,-0.7510403719736354,-0.7567083686215016,0.13074197819216807,-0.08871234516512222,-1.9501484427435112,0.04165860651909596,0.018837316737453105,0.34314795140919024,-0.31998424755753924,-1.149282687879923,-0.07779682723784809,0.15816172031650294,-1.0014515441895517,0.4018219806880106,-0.5885544290034346,-0.9845947079417172,-1.150407876778072,-0.13481776867565934,0.5903072133180138,lie,F,trial_lie_002_speakerF_segment08.wav,lie_002
-1.495563743951004,0.2962710779311148,1.1861312042455596,0.8570263363047779,1.028026104675546,-0.8040930558900967,-0.2030517358243618,0.2831803112180111,-0.4370185659758699,-0.7228071166492185,-0.956973350057506,-0.44783370962685193,-0.27115672340173613,-0.6355113305392945,-0.9202448982842061,-0.5801271580613369,-0.7783681179860333,-0.3275800810458754,-0.7687775557646358,-0.07998500054390471,-0.039497062545782544,-1.194421119094877,0.5821362321079191,-0.27641568349700485,1.3491432501106206,-0.4989928892384304,-1.1278504999790937,0.535526065341072,lie,F,trial_lie_002_speakerF_segment09.wav,lie_002
0.7071067811865476,-0.7071067811865475,0.7071067811865475,-0.7071067811865476,-0.7071067811865478,-0.7071067811865474,-0.7071067811865476,-0.7071067811865477,-0.7071067811865477,-0.7071067811865474,-0.7071067811865478,-0.707106781186548,-0.7071067811865477,-0.7071067811865476,0.7071067811865469,0.7071067811865475,0.7071067811865476,-0.7071067811865475,-0.7071067811865489,0.7071067811865476,0.7071067811865469,0.7071067811865476,-0.7071067811865475,-0.7071067811865461,0.7071067811865476,0.7071067811865475,0.7071067811865506,-0.7071067811865478,lie,F,trial_lie_004_speakerF_segment01.wav,lie_004
