MFCC_mean_1          ,MFCC_mean_2          ,MFCC_mean_3           ,MFCC_mean_4          ,MFCC_mean_5           ,MFCC_mean_6           ,MFCC_mean_7          ,MFCC_mean_8           ,MFCC_mean_9          ,MFCC_mean_10         ,MFCC_mean_11         ,MFCC_mean_12         ,MFCC_mean_13         ,MFCC_std_1          ,MFCC_std_2           ,MFCC_std_3            ,MFCC_std_4            ,MFCC_std_5           ,MFCC_std_6           ,MFCC_std_7           ,MFCC_std_8           ,MFCC_std_9           ,MFCC_std_10          ,MFCC_std_11           ,MFCC_std_12           ,MFCC_std_13           ,F0_mean              ,F0_std                ,label,gender
0.454616946,-0.352128519,-0.634480018,-0.695330696,-1.041875489,-1.29226427,-1.142998158,-1.753023318,-2.04852978,-1.335175846,-1.256016554,-0.805114709,-0.838920947,-0.535748664,-1.062668803,0.20906077,0.16606217,-0.397394293,0.070617568,-0.004467901,-1.179941034,0.463897067,-1.063564062,-0.582189009,-0.832445809,0.66414053,0.895672289,0.569209375, lie  , F     
-1.271713626,-0.494007944,-0.939984975,-0.704711367,-0.155823135,-0.490981751,-0.418503354,-0.625448353,-0.213536407,-0.115976451,-0.727989738,-0.418603349,0.684256069,2.051616488,-0.66555774,-0.16341764,-0.513372344,1.340495861,1.099069813,0.883339298,2.031684253,1.20403755,-0.007080942,2.122510559,0.623496655,-0.146936081,0.601459054,-0.615495205, lie  , F     
0.516401127,-0.800109076,-1.711727623,-1.497880939,-1.655033543,-1.521794728,-1.034350149,-0.560389918,-0.308379561,-1.189183352,-1.511797649,-1.075454016,-0.425492737,-0.52831803,-0.664172714,0.036512881,-0.785197395,-0.330194941,0.244623489,-1.690188581,-0.566979354,0.579760951,0.974987461,0.581772058,-0.167559047,1.649316108,1.084115917,0.401839362, lie  , F     
0.442114158,-0.3608214,-1.18508851,-1.231082798,-1.438769354,-1.560930791,-1.201593617,-1.420428211,-1.415395008,-1.302179646,-1.178017441,-1.039995574,-0.154085687,-0.510290623,-0.598205109,-0.173181127,-0.747566948,-0.192511053,0.737101332,-0.554008105,-0.133303887,-0.500533539,0.489328441,0.594530628,-0.595327727,0.932033989,0.628807168,-0.022955233, lie  , F     
0.4592061,-0.351655468,-1.112928729,-1.184076309,-1.313520469,-1.518497923,-1.326117435,-1.240410905,-1.060320626,-1.313073335,-1.365411094,-0.736479901,0.236620445,-0.524815135,-0.383264926,0.160594922,-0.571663466,-0.363434338,0.122189491,-1.433555451,1.016667663,1.669074964,0.288613849,-0.622972424,-0.479328685,0.973461869,0.439518673,-0.570419661, lie  , F     
0.569605232,-0.672514059,-1.291324077,-0.903511826,-1.674210936,-2.057523996,-2.022842076,-0.486809301,0.481303898,-0.733012014,-1.152013069,-1.253023536,-0.571038416,-0.500523948,-0.652824907,-0.355572769,-0.465723605,-0.476694314,0.14842708,0.356868394,0.516455825,1.111677109,-0.394087237,0.709044287,0.438022572,-0.215436059,0.646829769,-0.376492236, lie  , F     
-0.557905561,-0.186110463,-1.048991242,-0.622542552,-0.580389402,-0.832499522,-0.920022169,-1.483543674,-1.086392427,-1.078767155,-1.352309133,-0.349447727,1.032879044,1.56406116,-0.514958884,-0.026286362,-0.648646911,0.6032261,0.898878597,0.673893155,0.860688304,0.878462787,1.261253269,2.318323395,0.029173763,2.44237756,0.550971619,-0.293528743, lie  , F     
0.539736057,-1.081304583,-1.190415053,-1.240134293,-1.321294526,-1.667420287,-1.210982846,-0.335683711,0.642645515,-0.239404236,-1.392041551,-1.348998387,-0.702746868,-0.575282339,-0.180408518,0.348079934,-0.545621251,-0.058460893,0.037808505,0.078550894,0.227193087,0.654237028,-0.591674097,-0.586543807,0.222860205,-0.115039915,0.635009794,-0.632451322, lie  , F     
0.368025815,-0.541533657,-0.549303789,-1.047025417,-1.571353804,-1.817282368,-0.982445356,-0.965581189,-1.115290489,-1.135285309,-1.072757258,-0.838765431,-0.707498822,-0.496808573,-0.531570339,-0.375826333,-0.290246974,0.111545488,0.074246151,-1.128052677,-0.887865746,0.186723136,-0.722956987,-0.709165761,-0.976425518,-1.045725859,0.758932904,0.296078847, lie  , F     
0.491180897,-0.768928655,-1.334852545,-1.443371099,-1.62695779,-1.66714107,-1.092934852,-0.540853596,-0.497490042,-1.1599018,-1.366273106,-1.061627369,-0.104793668,-0.532413726,-0.404156644,-0.450013654,-1.093333956,-0.617508396,0.72569022,-1.179325428,-0.187775231,1.645620529,0.286174541,-0.192303891,-0.421143968,0.77615418,0.311431563,-0.92257685, lie  , F     
0.549657592,-1.12193321,-0.859865943,-0.993567239,-1.236633945,-1.513979932,-0.878303371,-1.14697938,-0.973868691,-1.361348815,-1.446859302,-0.697494187,-0.135506527,-0.591339839,-0.204797808,-0.3404027,-0.197540645,-0.391041404,0.588282472,-0.58428729,0.229112698,0.66694885,0.198292097,-0.300372677,-0.783173799,0.014597021,0.375239571,-0.352154057, lie  , F     
0.413205296,-0.65146572,-1.02262498,-1.358423069,-1.309650134,-1.649340425,-1.24347358,-1.086163521,-0.778115099,-1.159661719,-1.441975887,-0.88937845,0.149947258,-0.571058331,0.045648247,-0.619573675,-0.969154572,0.511770597,-0.337354174,-0.63217012,-0.12806581,0.585896371,-0.014416454,-0.139665381,-0.847748345,0.514520708,0.438690015,-0.752567591, lie  , F     
-3.015388773,-0.164262775,-0.395031442,-0.267159687,0.530156415,0.121570387,0.677149558,0.724279357,0.42545662,0.120569291,0.087252263,0.724815159,0.854615897,2.39049531,-1.941311435,-1.778812611,-0.74723322,1.549781078,0.899335509,-0.417925907,0.056261646,-0.691939472,-0.133368607,1.308590417,-0.45439095,-1.572237719,0.653125436,0.709156894, lie  , F     
0.591146143,-1.19163893,-1.142821105,-1.366939579,-1.223906753,-1.405352388,-1.484354535,-1.865820379,-1.170659084,-1.153918312,-1.363763967,-0.506328152,0.767873905,-0.573908467,0.556699687,1.054835166,-0.270088929,-0.186095252,0.690000086,-0.812516157,-0.155009364,0.666143969,0.226204905,0.264779631,0.759208631,1.576214271,0.868418614,-0.478907165, lie  , F     
0.529947158,-0.604823995,-1.368693196,-0.984496807,-1.249500188,-1.51340019,-1.647268298,-1.586938609,-1.49933167,-1.907985845,-1.659526169,-0.609391939,1.100449505,-0.591678818,-0.20134351,-0.621394778,-0.712897268,-1.067622524,0.030419414,-0.384640893,-0.361474927,1.605884287,1.685659,0.471955414,-0.684125398,1.23102604,0.723580788,0.611358922, lie  , F     
0.443824682,-0.511335432,-1.754517491,-1.608915518,-1.557508843,-1.442265816,-1.218112655,-0.971227433,-0.62207425,-1.471739187,-1.618449747,-1.023960623,0.441545664,-0.549416625,-0.268241708,0.297057563,-0.723913902,-0.660169213,-0.234403675,0.29632908,-0.328386518,0.489489546,0.640309933,-0.430263406,0.309681023,0.682034662,0.569578952,-0.49184138, lie  , F     
-2.26341761,-0.39037841,-0.4140366,-0.143607562,-0.003673943,-0.501038866,-0.096204525,0.067514257,-0.07120694,-0.273350488,-0.289507187,0.505658716,1.107698709,2.370817019,-0.968764647,-0.756314998,-0.475531634,2.038677533,1.979937537,1.464271796,0.937937716,0.078055743,1.433280598,2.004968859,0.314448849,-0.798303468,0.424515622,-0.024666091, lie  , F     
0.410397637,-0.541036514,-1.077105433,-1.307345251,-1.234959195,-1.337952909,-0.985527623,-1.46507742,-1.561948431,-1.83998091,-1.53471728,-0.444704994,0.492043214,-0.556355489,-0.485109325,0.68330796,-0.00186347,0.082858031,0.360986837,-1.254004972,0.004486344,0.382842968,-0.037873148,0.534633963,-0.479178583,1.830976611,0.735004513,-0.262265945, lie  , F     
0.531963024,-0.282460606,-1.595781578,-1.182583449,-1.554835782,-1.654881316,-1.608483451,-1.723891918,-1.049206968,-1.048218816,-1.439273394,-1.088189204,0.626755532,-0.578437799,0.159189595,-0.430027228,-0.49290421,-0.912992602,0.134001957,-0.032793969,-0.160864544,0.757098632,-0.033387294,-0.010579207,-0.199277974,1.60293982,0.550166528,-0.52947934, lie  , F     
0.474957113,-0.586078326,-1.051043987,-1.106154737,-1.209065245,-1.766664611,-1.579108501,-1.380057979,-1.00903953,-1.423983724,-1.638588515,-0.944447957,0.507306486,-0.59497469,-0.195330954,-0.447881723,-0.676762869,-0.039333076,-0.589687751,-1.056470898,-0.021108681,1.576033634,0.724551895,0.015767639,-0.956921126,0.628475146,0.696106499,0.014534027, lie  , F     
0.518243218,-0.387249406,-1.069757996,-1.337296118,-1.323275168,-1.633151885,-1.497372239,-1.583286174,-1.255676233,-1.517443125,-1.371578069,-0.844226362,0.553658474,-0.554135899,-0.332177685,0.568620904,-0.795888719,-0.142681222,-0.359961432,-0.191663313,-0.811976037,0.783922274,0.712186251,-0.239271649,0.308575128,1.422931415,0.680751246,-0.752299687, lie  , F     
0.518064548,-0.739247129,-1.157670446,-1.650478548,-1.628543594,-1.639502671,-0.961910275,-0.701394011,-0.366280809,-0.86856413,-1.364156125,-1.196969261,-0.325221844,-0.585078798,-0.140108934,-0.316428943,-0.610646795,0.665769422,-0.325658955,-0.981383968,-0.447188868,-0.202054913,-0.891172127,-0.104368774,-0.063824674,0.296097969,0.763268342,0.724780644, lie  , F     
0.354171244,-0.816133422,-1.349477246,-1.47384543,-1.154175267,-0.975925125,-0.682723574,-0.936284521,-1.315437681,-1.474509613,-1.661060157,-0.863311733,0.430061519,-0.575048382,-0.793888571,-0.019307785,-0.612043212,-0.360303669,0.129733293,-0.861344166,-0.02802929,0.358689142,-0.194686819,0.004074534,0.095755535,0.397642481,0.490970678,0.808183703, lie  , F     
-0.151787177,-0.694263638,-0.69045601,-0.783062734,-0.894733453,-1.325877288,-0.908086728,-1.009144249,-1.23634361,-1.38840349,-1.250309053,-0.13070016,0.808863154,1.209293537,-0.959140747,0.240474902,0.006110042,0.601230965,0.762958916,-0.445803342,0.926461152,0.072356743,0.40011007,0.614537701,-0.424003536,0.896384117,0.684610301,-0.667277427, lie  , F     
0.5096171,-0.352552696,-1.941039844,-1.653843068,-1.813835332,-1.452096373,-0.899935705,-0.509206214,-0.483863481,-1.548646617,-1.810618994,-1.518120444,0.60131027,-0.577800249,-0.585827079,0.129904882,-0.862144055,-0.274428841,0.614249892,0.397193844,0.133869064,1.437399076,0.347805476,-0.079127443,0.075043282,1.211027321,0.487166687,-0.287992301, lie  , F     
0.55666402,-0.603314848,-1.142012729,-1.297538618,-1.418898224,-1.88432205,-1.582190618,-1.484145678,-0.680162273,-1.259415354,-1.490644211,-1.228907927,0.146125483,-0.574624701,0.203128034,0.559329023,-0.438529441,0.464167066,-0.535911642,-0.292068917,-0.409137975,0.645297215,0.53980042,0.300034524,0.447302055,1.708356471,0.986311749,0.347158949, lie  , F     
0.327040081,-0.987856997,-1.888388785,-1.792818235,-1.30902514,-1.069115457,-0.915321865,-0.776003761,-0.549350744,-0.817070877,-1.366525782,-1.23721448,-0.420378921,-0.501876432,0.014988235,0.743901061,-0.21664561,-0.82801372,-0.029543169,0.565868915,0.408700209,1.935849344,-0.362658098,0.162860608,0.572906305,0.253346846,0.891660643,0.499001901, lie  , F     
0.433937872,-0.90698794,-1.630732775,-1.390793713,-1.167300186,-1.184480318,-1.199564988,-0.761027242,-0.17265421,-1.262972802,-1.916901657,-1.37325279,0.250937415,-0.564268656,-0.745124623,0.293619272,-1.041193516,-0.536517234,0.43891943,-0.590810323,0.344551844,1.058694277,0.028656232,0.452630687,-0.191749052,0.400149539,0.670851601,-0.037796821, lie  , F     
0.388467148,-0.523229075,-1.330905397,-1.149417794,-1.180900646,-1.264008917,-1.134390812,-0.973395378,-1.106088283,-1.70889546,-1.82708208,-0.873252512,0.700267057,-0.508144825,-1.193177062,0.534705957,-0.692340053,-0.894542689,0.234245052,-0.767765216,0.231339346,0.764937283,-0.217688058,0.447120152,-0.209560833,1.833513784,0.872161844,0.017414224, lie  , F     
-2.413767719,-0.306687933,0.116784017,-0.202789069,0.381570562,-0.463726214,0.119561291,0.013647826,-0.03801561,-0.1696517,-0.269104786,0.368814596,0.664055641,2.263040951,-0.392771691,-2.148793474,-0.714786697,1.638267539,2.106177572,0.840569841,1.020386845,0.102070837,0.013436476,1.870197923,0.367243566,-0.297537172,0.886281739,-0.224566216, lie  , F     
0.387073742,-1.000655777,-1.355952784,-1.192836968,-1.41592783,-1.605304379,-1.029925359,-0.943331673,-1.692029481,-1.52537879,-1.468112151,-0.885993374,0.779263751,-0.594397652,-0.599482035,-0.520397766,-0.759120946,-1.41705884,-0.146974951,-0.719528816,0.23560837,0.253824035,0.687624985,-0.205556621,-0.646767404,-0.029903095,0.440167095,-0.506671245, lie  , F     
0.104913452,-0.904315749,-1.267264339,-1.202490031,-1.238485789,-1.315838141,-0.643779013,-1.2067287,-1.899119177,-1.433161204,-1.450655949,-0.713261756,0.669776509,0.495329243,-0.498000751,0.033334169,-0.135993299,-0.084673416,0.575047007,-1.380267671,-0.603791553,0.367625496,0.577528254,0.084237862,0.171048106,0.843277887,0.275559247,-0.080698795, lie  , F     
0.471247932,0.205166134,-1.653363639,-1.077050316,-1.270478575,-1.37789369,-1.858598549,-1.56713099,-1.084877507,-1.442099191,-1.636846845,-1.213326768,0.379034391,-0.530081494,-0.868201868,0.730720382,-0.450840368,-0.930060599,-0.034806677,-0.729465642,0.821453519,1.741000991,0.061319396,0.223940672,0.064421462,2.35796568,0.886735997,-0.24702204, lie  , F     
0.496069009,-0.896215614,-1.810460009,-1.481596165,-1.389268982,-1.614410131,-1.579405031,-0.197636357,0.624987208,-0.916514321,-1.824513034,-1.098126626,0.839345682,-0.467827471,-0.913702394,0.503640753,-0.167518336,-0.605039971,-0.265672841,-0.293534774,0.340097197,0.70215045,-0.487600337,0.817255595,0.147244024,0.047155154,0.948288903,0.283942831, lie  , F     
0.349089789,-0.393630022,-0.825116041,-1.186922507,-0.889589148,-1.238931723,-1.275762771,-1.305395586,-1.082372339,-1.504540333,-1.876955597,-1.121316034,0.131727323,-0.55739913,-0.669446181,0.431510442,-1.124811527,-0.432465562,-0.25668448,-0.970603535,-0.41514616,-0.223882583,-0.555693312,0.075235719,-0.286376996,0.272753474,0.412496659,1.035338912, lie  , F     
-2.477599339,-0.03681528,-0.370317411,0.050409102,0.218307598,-0.493859757,-0.375078042,-0.020501034,-0.304513304,-0.419609978,-0.007444018,1.102948074,1.393951229,2.402988413,-1.086521379,-1.675698757,-1.68725643,1.71972881,2.135117637,2.44368801,1.329858491,1.072174927,0.972383514,1.372778986,-2.434538262,-0.987334504,0.734150241,-0.72865933, lie  , F     
0.445507663,-0.502861991,-1.121303095,-1.208575916,-1.309491596,-1.248136781,-0.997512142,-1.316160087,-1.408563111,-1.663829177,-1.791228991,-1.095491653,0.631806777,-0.577354166,-0.995470196,-0.102939947,-0.515762076,-0.446167861,0.103354156,-0.633354356,0.143517423,0.349228079,-0.628198659,0.20457979,-0.248173493,0.76608721,0.629386317,-0.970767527, lie  , F     
-1.12053152,-0.241189347,-0.575493677,-0.473335263,-0.436871336,-0.709612284,-0.541717633,-0.517144504,-0.428743692,-0.650129885,-0.842698314,-0.240432878,0.314741262,2.06604092,-1.284415916,-1.308778629,-0.557890765,1.651636283,0.788837022,0.812784588,0.78487139,0.517978818,1.469964736,2.139313737,1.01812051,1.212759728,0.825609963,0.956242767, lie  , F     
0.489803974,0.927558693,-0.147771089,0.605795844,-0.496670384,0.061088242,-0.425432819,-0.613225431,-1.352306904,-0.772537504,0.355831252,-0.328838859,-0.321162509,-0.612598733,-1.285530816,-0.874446545,-0.075894006,0.127583914,0.008592839,-0.963679463,0.073995855,-1.562252892,-0.211168421,1.534558371,1.184746757,0.038322976,1.409849777,2.065520216, lie  , F     
0.538670074,0.546172224,-0.550167927,0.287063199,-0.11368795,0.702881991,-0.218301902,-0.665620077,-0.76841852,-0.38863652,0.543279396,-0.072859965,-0.312529244,-0.561623838,-0.940063008,-0.299387883,-0.200998615,-0.827990484,0.962981573,-0.17675151,-0.311689178,-0.414904742,0.168292746,1.330254897,0.352119222,-0.314927248,1.381514424,1.329680448, lie  , F     
-0.43270087,0.793290819,0.070990218,0.650036817,0.329000831,0.541096926,-0.46741866,-0.200836819,-0.092556356,0.171949162,1.0081682,0.862350178,0.868846165,1.252484055,-1.619459268,-1.656774296,-1.146680051,-0.92947136,0.291764482,0.17957692,-1.043942935,-1.050620371,-1.455862909,-0.765809131,-0.5567352,-0.547201427,0.516955197,0.04600135, lie  , F     
0.473213751,2.682848492,2.047739253,1.844559023,1.431469817,1.325912354,1.894293964,1.181351243,-0.283614881,0.221688552,0.512226386,0.09719171,-2.274812721,-0.518918954,0.703440873,1.162459484,1.442910293,0.86534082,0.29599366,1.263839756,0.549745887,0.846315567,-0.480575037,1.118433661,1.676413037,0.065410382,-0.675481142,0.32920347, lie  , M     
0.424459642,2.115075176,2.5488078,2.331541268,1.811087993,1.108327963,1.576463325,1.396334343,-0.190323795,-0.053637779,0.503651432,0.880554765,-1.155486912,-0.515866799,1.026437577,0.35342446,1.404237626,2.302768762,1.096753114,1.456221924,0.140085598,0.124327075,-0.242470314,0.054229698,0.677100416,0.561095708,-0.541376164,0.295243844, lie  , M     
0.632278026,2.048232365,1.461035727,1.404246007,0.933470616,0.820134429,1.267547553,1.062485905,-0.408660035,-0.355850825,-0.009583337,-0.263797522,-1.516494589,-0.572046835,0.357815747,0.506234094,0.921620569,1.080794008,0.110674741,1.853179063,1.101853575,0.951972365,0.12701181,0.209376353,1.333290593,1.136940665,0.56442302,2.520328649, lie  , M     
0.446552366,1.580469086,2.868045655,2.905591811,2.252931371,0.915996799,0.949349894,1.106295223,0.218203387,-0.553960852,0.052998261,0.808487985,-1.093562916,-0.553647115,0.896803535,0.117845547,1.1289561,1.306211447,0.144846158,-0.153554979,-0.230282384,0.705228077,-0.04044398,-0.388858562,0.450135196,-0.081488615,-0.652586749,1.096305384, lie  , M     
0.61316365,1.513452204,1.92349923,1.985199472,1.772243482,0.873367906,0.299860501,0.261314665,0.092222182,0.017309407,0.411149808,0.631690132,-1.770565094,-0.600271609,-0.784684145,0.363199734,1.458232631,-0.015668344,-0.404110735,0.46315019,-0.271029373,0.985216761,0.829788829,0.557975175,1.121222761,0.699299306,0.776412452,2.602996482, lie  , M     
-2.509918491,1.766253171,1.240812556,1.51071542,1.882626355,1.477979322,1.811503583,1.584234435,1.240076745,0.776841204,0.654845604,1.000013823,-0.125107353,2.325029451,0.914034179,-0.790986443,0.269670703,0.132919811,-1.761549695,-1.431592463,-1.188670788,-1.381454449,-1.417280342,-0.518804753,-0.228455085,1.031253804,-0.157727575,-0.198242313, lie  , M     
0.25011794,3.88254262,2.421019316,2.912024199,1.77508296,0.924135824,1.323183333,0.457093691,-1.77302684,-0.741286491,-0.235853482,-1.347689862,-1.364028677,-0.605367279,0.173434261,0.520299499,-0.043892033,-0.436152871,0.108932725,-0.786814835,-0.333198487,0.282200012,-0.601571636,1.022843045,-0.404437665,0.886272691,-0.085953145,1.105809255, lie  , F     
0.265953729,3.780331817,2.234556176,2.683071411,1.929104018,0.908259215,0.949433359,0.860333886,-0.947345228,-0.743996873,-0.182573408,-0.765384335,-0.754516196,-0.640674126,0.502895091,0.863865734,-0.400897318,-1.347445937,0.109508069,-1.049257006,0.348594736,-0.21275438,0.076336652,-0.11374403,-1.568637871,-0.999927232,-0.392714557,-0.233647892, lie  , F     
0.046047256,3.771951505,2.917554159,2.425188329,2.402655951,1.312009782,1.022825842,0.87099969,-1.370651917,-0.569419794,-0.295345092,-1.153571555,-0.87446392,-0.12932474,0.804164451,1.223605693,-0.71485816,-0.638935736,0.443914221,-1.011163276,-0.702809025,-1.306352195,-0.854105569,0.462378604,-0.416854063,-0.834556828,-0.29679916,0.33427558, lie  , F     
0.257505933,-0.925757325,-1.575295251,-0.037121702,-0.479273892,-0.232610528,-1.524803617,-2.211213462,-1.299433271,-0.195058448,0.120194073,-0.182403614,0.244599068,-0.3244909,0.742241885,1.216111757,2.287130391,1.59307304,2.041837683,1.987487405,0.364194501,1.242000702,-0.304553879,0.290096287,0.297814821,0.360805009,0.838675766,0.52082443, lie  , F     
0.20018221,-1.000746417,-1.340277276,-0.307139039,-1.038824168,-0.280589159,-0.995038487,-1.37896352,-1.588737635,-0.87288335,0.001640784,-0.149896394,0.159724127,-0.255282806,0.705912648,1.573714038,2.181553145,2.189355653,1.040668967,1.367582647,2.290375876,2.812692411,1.343768098,0.55378982,0.623904605,0.799269832,1.116537203,1.93618104, lie  , F     
0.408409932,-1.017933714,-1.979156062,-0.630877894,-1.132713071,-0.312383861,-1.109429431,-1.571385612,-1.671321227,-0.625980193,-0.013529889,-0.228600825,0.472307667,-0.320598906,0.725952005,1.921123402,2.575515729,2.088314727,3.431585917,2.168594981,1.48304817,2.054854077,1.245164783,0.880007953,0.143906006,0.388231376,0.675453218,1.147002716, lie  , F     
0.344503917,-1.070704698,-1.911835157,-0.513365301,-1.310837614,-0.536134794,-1.387878686,-0.697939225,-1.095480312,-0.994417247,-0.098298277,0.226152119,1.285342515,-0.294801115,0.838247092,1.173774017,1.977947431,2.122384485,2.24928493,1.926415261,1.848907466,1.614710387,0.579227704,1.919881886,0.409577988,0.278161811,0.862821701,1.322314056, lie  , F     
-2.563009567,-0.543550348,-0.827952281,0.054198604,0.510263488,0.501827622,0.299834222,0.158077521,-0.219513738,0.010578199,0.292906824,0.816086557,1.218630797,2.359600362,-0.755947133,-0.247664217,-0.160007743,1.842902408,1.15642435,1.69150947,2.367485046,1.648264923,1.03269619,0.656977871,-1.118822467,-1.023913834,0.627629241,1.603314365, lie  , F     
0.429383639,0.526692787,-0.868490789,0.132461226,-0.65061997,-0.900808007,-1.415466783,0.952694693,1.593498623,0.641651187,0.219035085,1.381995406,2.61418634,-0.591649752,-1.039503998,-1.710255803,-1.75604473,-0.4668333,0.291045772,0.264653694,-0.778443249,0.240184371,-1.020002325,1.571115654,1.37387626,1.085179423,1.341038979,2.818501552, lie  , F     
0.402478617,0.847989912,-0.642307945,0.331171174,-0.564468661,-0.781547014,-1.656001963,0.206961212,0.627540292,0.260646642,0.069208564,0.179682455,0.902708599,-0.600404236,-0.745930548,-2.025547082,-1.372482551,-0.356021749,0.601031825,0.45577263,-1.862843471,-0.081924644,-0.001269624,0.414517961,-0.231687819,0.338462733,2.452663729,-0.292030488, lie  , F     
0.444394938,0.735935047,-0.857084173,0.081968112,-0.856407355,-0.60440866,-1.307422852,0.551437972,1.808467553,0.947643755,0.118153708,0.394483814,1.917634219,-0.629190316,-0.582295484,-1.500148546,-1.635785822,-0.225359025,0.373070816,0.320085694,-0.550457257,0.279177046,0.136298436,0.83533555,1.284277251,1.938236344,1.522485473,2.711936181, lie  , F     
-3.584708332,0.736224534,-0.315814807,0.256572756,0.650605981,0.747981728,0.953411411,1.420912309,1.510300368,1.253655176,0.947017038,1.270908343,1.507880306,2.322831328,-1.827173495,-2.791478651,-2.606357954,2.570546814,-0.721268623,-0.748507452,-2.432718155,-2.974079985,-3.720846407,-2.127923505,-1.911160661,-3.059871088,2.883078608,-0.569379172, lie  , F     
0.402840407,-0.472414284,-1.47188577,-1.746269087,-0.692806044,-0.412234125,-0.08714616,-2.013596988,-1.752092026,-0.765657991,-0.022455499,-0.660347638,-0.500656979,-0.473491227,-1.016761121,1.033988578,0.85796811,-0.353228643,0.21873475,1.634438705,1.356117514,2.560542446,1.367161478,-0.399229672,2.335873388,2.28261099,0.5513892,-0.253321216, lie  , F     
0.434497124,-1.014077376,-0.597561759,-1.216454587,-0.704319252,-1.029634507,-0.329535868,-0.638537129,-0.702152964,-0.808726521,-0.519400255,-0.165841215,-0.006627607,-0.396744872,-0.45585016,0.069309054,0.270323639,-0.57779102,0.22454493,-0.718588889,0.257793965,1.068642668,0.666024542,0.38058619,0.889980874,1.251729124,0.663158549,0.266330118, lie  , F     
-3.307750643,-0.247740067,0.260636625,0.252280235,0.855548208,0.135339079,0.67916513,0.354343484,0.226379028,0.340320832,0.794446608,1.242974664,0.911166424,2.413996412,-1.672824212,-1.915526002,-1.240509303,0.394361946,1.220796306,-0.084038759,1.313025563,0.163264379,-0.167427891,-2.205705732,-1.568331407,-0.691125895,0.688035488,-0.515610894, lie  , F     
0.47113892,-0.805091335,-1.466577531,-2.028439199,-1.28965505,-0.252361343,1.086916422,-0.983303803,-2.064376829,-1.046431634,-0.361416439,-0.652153092,-0.250288315,-0.550140728,-0.127102551,1.273073264,0.942718372,1.045573389,-0.075733068,2.14263436,1.686203544,1.736793742,2.052099312,0.14354685,1.798922532,1.957750081,0.580413029,-0.223949605, lie  , F     
-1.275590521,-0.157414274,-1.042585892,-1.398315886,-0.601282971,0.079158467,1.15779975,-0.714473782,-1.429808165,-0.389091672,0.3218043,0.176844162,0.070709464,2.075731395,-1.25554762,-0.234273116,1.140853428,2.088781918,-0.479113666,-0.476848153,0.802326232,1.673137896,0.17449546,-0.551445798,0.226755235,1.304591418,0.455089225,-0.4699672, lie  , F     
0.374868029,-0.627248132,-1.392156849,-1.797716012,-0.937013078,-0.512853567,-0.101783868,-1.580369539,-1.363843667,-0.459132107,-0.394916936,-0.5923987,0.18650406,-0.453440613,-0.589367689,1.453128507,0.404040208,0.452542052,0.194192826,0.666566689,-0.079200235,1.277233086,0.51190557,0.008890635,1.991886359,1.47266079,0.546649114,0.659474181, lie  , F     
0.551143605,-0.273525848,-1.232282661,-2.188556945,-0.453042014,0.225574211,0.207475173,-1.787741621,-1.898889672,-0.717530396,-0.580811723,-1.535634855,-1.154049812,-0.53764756,-0.454746426,0.576209375,-0.598768433,-0.302254863,-0.090394298,0.891989763,0.971831909,1.372155173,1.434666358,-0.394962857,0.818554496,0.955871311,0.8322388,0.167657156, lie  , F     
0.603771135,-0.959528574,-0.595394215,-1.374795416,-0.64936343,-1.097541127,-0.286237742,-1.20529811,-1.301595201,-0.690655289,-0.380667861,-0.782973686,-0.573866486,-0.541166337,-0.655012008,0.579701218,1.06688713,-0.51498224,1.112142517,0.672770215,0.871866603,2.356418517,1.039250989,0.046121617,1.21580932,1.181977584,0.787888252,0.263766745, lie  , F     
0.4099258,-0.274320785,-0.170690991,-1.308040924,-0.497689661,-0.873048249,0.281701703,-1.283811623,-2.440057626,-1.853106085,-0.573991782,-0.15066069,1.090332082,-0.522356196,-0.443684749,-0.797600707,-0.218161427,-0.266999653,-0.101309449,0.67316414,-0.077370473,0.927801427,0.627262062,-0.837062977,-0.217940639,0.470818809,0.312019425,-0.620090733, lie  , F     
0.54314785,-0.56478832,-0.061723316,-1.328514694,-0.683506518,-0.752299292,-0.721510741,-0.390635787,-0.718055529,-0.142940649,0.030196775,0.892295966,-0.303027968,-0.53059285,0.689309472,-0.246280424,0.293327923,1.62192034,0.575047581,1.231545174,0.949181495,0.255120348,0.195099825,-0.888515342,-0.410457854,-0.107530583,-0.701842018,-0.016901335, lie  , M     
0.634067476,-0.437981183,-0.402894848,-1.108663313,-0.592538378,-0.889132996,-1.069398295,-0.67962039,-0.515919874,0.145612835,0.007711175,0.117151392,-0.904293238,-0.554499212,0.687645686,-0.30621107,0.197553147,0.274100132,-0.306469675,0.968924952,-0.352682317,-0.142327664,0.11576435,-1.051953149,-0.511566651,-0.049359068,-1.00531572,-0.521090363, lie  , M     
0.014602098,-0.398037637,-0.167993642,-1.144223191,-0.668363148,-0.526133209,-0.464343035,0.07689629,-0.013815538,0.233107844,0.276820538,0.952129712,-0.178130341,1.021421559,0.797917509,-0.783233977,0.206967925,1.672783991,0.485297816,1.05899982,-0.491647468,-0.8261667,0.484445051,-0.992609167,-1.4679591,-0.100770826,-1.079138031,-0.108872098, lie  , M     
