MFCC_mean_1        , MFCC_mean_2          , MFCC_mean_3          , MFCC_mean_4         , MFCC_mean_5         , MFCC_mean_6        , MFCC_mean_7          , MFCC_mean_8         , MFCC_mean_9          , MFCC_mean_10        , MFCC_mean_11        , MFCC_mean_12       , MFCC_mean_13        , MFCC_std_1         , MFCC_std_2         , MFCC_std_3         , MFCC_std_4         , MFCC_std_5         , MFCC_std_6        , MFCC_std_7         , MFCC_std_8         , MFCC_std_9         , MFCC_std_10        , MFCC_std_11        , MFCC_std_12        , MFCC_std_13        , F0_mean           , F0_std             , label, gender, filename
-132.19416287107111, 0.4181895510231843   , -0.139055071728905   , -3.518380770461913  , -6.337141960568825  , -3.2497264144962705, -3.012902742681959   , -3.1585574549525943 , -4.267169519184163   , -5.8683151897304295 , -6.40009656257688   , -5.454443696306756 , -4.050521406907511  , 69.17844553536243  ,  4.909629135525658 ,  5.505399732503434 ,  7.531457858683611 , 10.049428981066585 ,  9.045374303438047, 10.33863906514177  ,  8.779853207631996 ,  9.129802840632975 , 10.872291788800066 , 10.324659137586947 , 10.179671622264475 ,  7.318387015959861 , 112.05969415444353, 44.00406137888652  , lie  , F     , trial_lie_003_speakerF_segment01.wav
-42.459379750077126, -2.2841880946720163  , -0.33494472488611166 , -6.994503488537461  , -23.503564721790696 , -20.172608804805694, -14.851180131007702  , -11.866834547765878 , -12.283714149077692  , -19.234203984708696 , -16.523692497701518 , -10.688315015827838, -11.487530388498232 , 10.813027412450408 ,  8.151596600736816 , 10.01015160082311  , 12.516408231815692 , 10.362490936980127 , 12.188394883402237, 13.498011073970892 , 15.996227847301995 , 11.897050486824977 , 14.533343152501418 , 10.7467440628143   , 10.419281311323013 ,  8.942446485899683 , 206.3612291117964 , 30.989887972304167 , lie  , F     , trial_lie_004_speakerF_segment01.wav
-89.04985948245486 , -0.7927215031287256  , -1.062539118271027   , -4.961462600906867  , -14.500900376237913 , -13.387150989223358, -9.66809117094033    , -5.7689724391632655 , -5.114729045711488   , -10.467006165965284 , -9.646425995196761  , -7.1072879054091365, -5.438598770842389  , 64.58550435286058  ,  6.574812997939787 ,  9.05045230689106  , 10.597540074959678 , 12.920868185513026 , 13.564096674606732, 13.04783033756     , 13.274415524457934 , 10.440815494198507 , 14.536475918273338 , 12.131388922949666 , 10.349773673390438 ,  8.258522280405073 , 196.43203569551704, 43.199553733133186 , lie  , F     , trial_lie_004_speakerF_segment02.wav
-42.009515710139546, -1.3011573823410105  , 4.27996259104015     , -2.3672937932449156 , -18.7650075091804   , -17.140328435427737, -15.867389546793493  , -16.42967133894528  , -12.051452681154244  , -14.504159175018978 , -15.60062635227485  , -11.073706534520568, -9.29269024489021   ,  8.824008021093164 ,  9.518951945362332 , 10.11267173175162  , 13.574649197510695 , 11.279624734706509 , 14.367045827524743, 14.513056783779572 , 14.167524519028998 , 11.712943509364333 , 13.97568433662433  , 10.492450586478043 , 11.018451636765784 ,  9.706957055182238 , 192.1624824656366 , 26.440676317925384 , lie  , F     , trial_lie_005_speakerF_segment01.wav
-43.3182199093378  , -1.1242521943833113  , 5.15974782859266     , -2.016848699448945  , -19.675350864126845 , -18.211736779499024, -17.37989249987476   , -20.833310648364947 , -15.284302531574834  , -13.897412745996531 , -12.9560911403003   , -10.967214252865123, -11.185003224718113 ,  9.157634766068151 ,  8.828499778222664 ,  9.1244901659587   , 13.098517011437    , 11.38207622628907  , 13.55621942439446 , 14.398103221656264 , 15.460119802574601 , 12.29495076788717  , 12.020150945006597 , 10.567627126503371 , 10.617271593252632 ,  8.8284065332228   , 188.96424513917222, 33.13624275350896  , lie  , F     , trial_lie_005_speakerF_segment02.wav
-46.28316702012932 , -0.20851651001202548 , 4.601448810904002    , -3.182088929226576  , -20.786747252880314 , -19.844630204839135, -15.805465120856507  , -16.277144218966026 , -12.223693861670844  , -13.584494976686518 , -14.04874870892802  , -12.821381600209769, -11.47755119423705  , 10.760937866852503 ,  8.657679237951513 ,  9.593555791251202 , 13.624298977779993 , 11.552273834369476 , 13.22647886873253 , 12.20880080450512  , 13.672092665154995 , 11.13809529243085  , 12.656795131659221 , 10.634578045396378 , 11.643135875365992 ,  9.712029602180897 , 190.87922078870207, 44.51586844360694  , lie  , F     , trial_lie_005_speakerF_segment03.wav
-44.40077589693352 , -1.2861046885651508  , 0.9288155109129309   , -5.44866820748273   , -20.92393039014662  , -15.806632496301575, -11.278327673912282  , -10.55795425171808  , -10.395183379370781  , -15.793004831771686 , -15.914500303574165 , -13.008071830730914, -11.071103199806823 , 11.91897316759576  ,  9.810522203587727 ,  9.844460748710343 , 13.027320117108168 , 10.572025944776918 , 14.796499573193065, 12.426391213027681 , 14.76528488304906  , 10.834743027303386 , 13.562254951416978 ,  9.201172133895136 , 11.365834292588593 ,  9.422236466658692 , 173.93910997457965, 46.20536185403264  , lie  , F     , trial_lie_005_speakerF_segment04.wav
-44.86461054613704 , -2.551685264818669   , -2.641520596227188   , -9.072906401683687  , -20.857660180841876 , -14.04332665247326 , -12.452616162863146  , -14.534293546036022 , -12.91901913089997   , -13.4657219510753   , -15.364817724779392 , -11.966251462657107, -9.041345525765704  ,  9.852338246551653 ,  8.617340621896972 , 10.752034422745998 , 13.321205839414628 , 11.31404730382799  , 16.41970712923632 , 13.649304698437643 , 11.796876363538095 , 10.899874821049929 , 14.326330306077802 , 10.553146768026494 , 10.893541058565186 ,  9.382979833377481 , 202.4073892949368 , 11.114912926568554 , lie  , F     , trial_lie_005_speakerF_segment05.wav
-48.78244296475425 , -1.1968035330956677  , 2.610929832982462    , -4.809993798162273  , -19.616626015843877 , -15.64369758029993 , -13.057292449867635  , -16.223952349611864 , -13.926086331916132  , -14.14334804968976  , -13.776418906855577 , -11.691042928172129, -10.516216632743946 , 10.628517676859028 ,  9.088880327552824 , 11.095839312596246 , 14.993481817544662 , 11.38450028053183  , 14.945537205845248, 13.704510001255553 , 14.531281204880719 , 11.7964359572635   , 13.510637339560581 , 11.708930541838203 , 11.64959768680747  ,  8.934655828049124 , 190.91954369464065, 32.57976004201417  , lie  , F     , trial_lie_005_speakerF_segment06.wav
-46.358257358735315, 1.4212180626367303   , 4.265521840888324    , -3.9274530591774846 , -21.332154650352816 , -20.909677831509622, -16.578887652454853  , -12.50340893502685  , -10.998461047115752  , -16.120233076429848 , -14.328048159542364 , -11.874978715751887, -11.262314534605627 , 10.289584220389546 ,  8.81890742742491  ,  9.271414061905217 , 11.131446562965044 , 11.584186467606555 , 12.047722791508038, 13.016133691734703 , 15.439725049525508 , 11.375996493837834 , 13.925319819174529 , 10.78122430611446  , 10.103336257560132 , 10.071205023292832 , 179.18905437319629, 42.20245458896418  , lie  , F     , trial_lie_005_speakerF_segment07.wav
-45.94127416344026 , -2.536959174791691   , -3.2898685494696784  , -9.882818289459554  , -24.940462956398314 , -23.08911941614785 , -23.80790857374795   , -18.93294111706499  , -12.053175155544519  , -10.602415948790359 , -12.595486062559301 , -14.911306132504256, -10.154829400009596 , 11.461040519864728 ,  7.518499302036552 , 11.385520069013499 , 12.917690458915551 , 11.636141298669003 , 13.155546050031134, 15.432449273871402 , 13.251361216984433 , 12.7943238898833   , 14.671346348911626 , 13.073422255565575 , 12.076623398460342 , 11.223783559446469 , 235.81285640540537, 35.66377477713749  , lie  , F     , trial_lie_006_speakerF_segment01.wav
-41.85704510584119 , -3.0210431501047124  , -5.698097071333725   , -10.786525115668752 , -25.009624393447623 , -22.931629527643725, -23.38306172579287   , -17.797402588293078 , -11.071182145554086  , -11.890609657997194 , -15.175517965716688 , -16.563115926485157, -12.709758388279102 , 10.59179602500047  ,  8.318029826765152 , 11.25683336680322  , 13.236523764224446 , 10.808867093819977 , 13.509954286236356, 13.085954164264871 , 11.756796685695306 , 11.783224161074449 , 15.82675230432828  , 12.313478307738137 , 11.021143445340845 ,  9.662827872905432 , 239.96796636772396, 34.532482914886344 , lie  , F     , trial_lie_006_speakerF_segment02.wav
-43.00163699299086 , -2.0269024427444067  , 2.7468389821766768   , 1.1613782950635827  , -10.171467149962943 , -8.694463469984676 , -14.686272634546325  , -7.586400305247928  , -7.332163430856366   , -4.976140711786872  , -9.969111983009332  , -10.34529149125876 , -8.217517319573503  ,  6.917730452826765 ,  6.764844946363192 ,  6.264575759782694 ,  8.789526160233267 ,  8.061785099503803 , 10.676818049916063, 11.521474660574562 ,  9.842310049238467 , 10.833316562151957 , 10.327869395777004 ,  9.827821960427807 ,  9.43153285357104  ,  8.796477211663687 , 172.23373258260926, 29.648862230777045 , lie  , F     , trial_lie_007_speakerF_segment01.wav
-42.25790988870605 , -3.543427485913791   , -1.5059470059493356  , -3.9338342101598927 , -10.364288047619556 , -6.769003240610863 , -14.715297301282522  , -7.793695608885873  , -5.734840793768681   , -5.490248307013289  , -12.150700551765176 , -12.13687492223089 , -7.903393630139578  ,  8.416790851072165 ,  6.209382893345288 ,  8.489921496460392 ,  9.924958559447132 ,  7.019625702423805 , 13.122821712309864, 12.142788168772036 ,  9.867363989778573 ,  9.957790804853751 , 10.588874468963162 , 10.967096022940472 , 10.104961007048828 ,  9.180673191877979 , 173.74339201554778, 31.818957980691494 , lie  , F     , trial_lie_007_speakerF_segment02.wav
-40.11756804090765 , -3.223244949374644   , 0.04940245713088244  , -1.0102738516992429 , -13.185207079497514 , -8.338717250916877 , -13.534878882953024  , -11.527689960836303 , -9.474589067730255   , -5.963955191927833  , -10.918452544419416 , -10.195098123525408, -7.606166397926942  ,  7.7212811903259295,  8.000817415151086 ,  7.672765072303472 , 10.781360645079774 ,  8.803590982238443 , 12.658817972209865, 12.310801454936273 , 10.802058439076783 , 11.545090257390095 ,  9.183720801401428 ,  9.985232351909431 , 10.642657924856097 ,  8.807451184953907 , 200.9323718362235 , 22.468093092227097 , lie  , F     , trial_lie_007_speakerF_segment03.wav
-43.71929715835938 , -2.299228715429099   , -0.5463002549309331  , -2.230261216806899  , -12.736967038172368 , -9.73239767105678  , -16.827929767453348  , -9.217946010479196  , -7.814223920723791   , -8.448163108030036  , -13.372106022719786 , -12.526724379495143, -10.392603064749085 ,  7.092162653091383 ,  7.398806557435749 ,  6.75411750279643  ,  9.565086389048624 ,  8.073776846227807 ,  9.76448144604751 , 12.208848739888918 ,  9.659923057565141 ,  9.935389683418775 , 10.32436875363092  ,  9.287312451687686 , 10.180804725083862 ,  7.92337398222032  , 201.63255197986982, 22.72341753539371  , lie  , F     , trial_lie_007_speakerF_segment04.wav
-40.77818948824802 , -2.3145786471918033  , 2.90030886837929     , 2.0423591422791354  , -7.885070527366526  , -6.099717448063135 , -12.828531726446991  , -6.379991662339728  , -6.352715795570096   , -6.366462776496491  , -13.999612764684096 , -12.31214073173264 , -7.364766063193772  ,  6.962844617756942 ,  6.548393542263339 ,  6.516492764203358 ,  9.235510944535179 ,  8.495084549089814 , 11.219916835071722, 11.81409213658146  ,  9.523651547013841 , 10.929606451371527 , 10.563740634724528 , 10.00657120786373  , 10.331892953552694 ,  9.058085317239238 , 183.4682659383555 ,  6.14378785673918  , lie  , F     , trial_lie_007_speakerF_segment05.wav
-61.73016239512448 , -3.043513153331934   , -1.0566931382930373  , -4.344103708756665  , -9.480441512404283  , -3.2927198098357424, -8.659635022921657   , -5.112507201277129  , -5.045666480297028   , -4.031985572256597  , -10.08415906616958  , -9.041322828408548 , -6.0077521410148265 , 50.94395415038314  ,  5.705897022212052 ,  7.917376417074091 ,  8.634738629913436 ,  8.738875440315427 , 11.02997560670957 , 10.299838326952147 ,  8.58823909781536  ,  9.576002843799618 , 10.762067298622929 , 10.611882166931156 , 10.684064707502177 ,  9.40900583973888  , 199.34707430013708, 18.64141741603881  , lie  , F     , trial_lie_007_speakerF_segment06.wav
-40.092966780302746, -1.7316813264886368  , 2.6942868377389746   , 1.6126993869431612  , -5.986248449256686  , -3.0468839422113767, -9.619270474758617   , -5.979952895743483  , -6.2176420491061695  , -5.843984987995347  , -10.889333186441343 , -10.922658613201987, -6.805144150758411  ,  6.110050004488482 ,  5.300997008942508 ,  6.412729110341091 ,  8.681121908694232 ,  7.325961388299615 , 10.067221466045911, 10.6105495637004   ,  8.590532617244325 ,  9.726016109372503 , 10.173120853903985 ,  9.949417312318651 ,  9.994944991469723 ,  8.791248744551973 , 185.8111582700469 ,  8.58774139132294  , lie  , F     , trial_lie_008_speakerF_segment01.wav
-39.903444262974595, -1.6548022471180186  , -0.05665057234094078 , -2.432190424684974  , -10.25202404006901  , -4.318717225541509 , -13.382676871326906  , -9.156999307200039  , -8.26102256486247    , -6.523178873048488  , -12.802701311121758 , -13.348950996660339, -7.952313900683328  ,  8.016676355218548 ,  6.379532995391609 ,  8.156824150018268 ,  9.931610957356293 ,  7.645246668859675 , 12.139988219940669, 12.291733032677902 , 10.422173764142787 , 10.42523160282964  ,  9.406963540610962 , 10.144227992168517 , 10.635508890949454 ,  8.552274185723492 , 188.2665871192205 , 38.042172945015714 , lie  , F     , trial_lie_009_speakerF_segment01.wav
-43.045325092922035, -2.098649840424991   , -0.562820745090623   , -2.4069726602833557 , -8.220703729769262  , -3.415465974604573 , -12.801598291756008  , -7.304786658218245  , -6.410592118250357   , -6.995144278522432  , -14.9409723677678   , -12.287946348678382, -4.987059523917488  ,  7.137159229399167 ,  6.742499061486727 ,  7.205897918780349 ,  9.077654508951403 ,  7.200578315763416 , 10.935147134866163, 11.951269127671447 , 10.136646104064877 , 10.220419253459186 ,  9.892537513503443 ,  9.748180516017747 , 10.228003393265261 ,  8.749659600319035 , 163.50170425552278, 52.269176718294354 , lie  , F     , trial_lie_009_speakerF_segment02.wav
-41.24155002963555 , -1.5039513122896566  , 0.48062848156553867  , -1.5348366605521002 , -9.749472886759635  , -5.938637216322765 , -15.342437889156406  , -8.64924835556723   , -6.359517960172534   , -6.186890361472304  , -12.658813243287618 , -13.944020776185639, -8.149784922216838  ,  9.20056452512182  ,  6.921881556594112 ,  7.652599717197561 ,  9.360662179715613 ,  9.19244903869531  , 12.384776088131247, 12.314598447899428 , 10.85812163298009  , 11.043898737811913 , 11.115370630980008 , 10.725255078212014 ,  9.597159203927305 ,  8.025341982129651 , 189.81311127860707,  7.353841992706864 , lie  , F     , trial_lie_010_speakerF_segment01.wav
-42.8185017309642  , -2.114190285714451   , -0.28153895485750613 , -3.179221286562958  , -8.964083008562724  , -2.7179571198315076, -10.22402695342379   , -5.015522933206303  , -5.688186974118971   , -6.197322611044155  , -11.778945896913871 , -10.566305631403381, -5.786383899414448  ,  8.061259881134436 ,  7.152813234834396 ,  6.784652456513242 ,  8.304875070099177 ,  8.403086073812034 , 11.925875574693128, 13.289298575512255 ,  9.880049613210913 , 10.435888791726642 , 10.272840357969326 , 11.469723962752326 , 11.639331197023184 ,  9.987320739558749 , 171.91672399430186, 38.5048651228067   , lie  , F     , trial_lie_010_speakerF_segment02.wav
-56.087092208273006, -2.655402406632543   , -0.056680383821643365, -2.7093379401244784 , -7.786407120782441  , -3.1679412257234727, -11.288531241114349  , -6.000146539498886  , -5.182180875484213   , -4.355608496753326  , -10.685061524123874 , -9.282576424669497 , -4.8323567035565915 , 42.890443062407925 ,  7.653669031466342 ,  7.371017773830427 ,  8.529794874203061 ,  7.774848116898156 ,  9.97660403328095 , 13.524919629169531 ,  9.197068155610424 , 10.237508339893337 ,  9.89377428614503  , 10.347155443803901 , 11.20038537493512  ,  8.558414387959395 , 176.75112376436303, 40.57912581132636  , lie  , F     , trial_lie_010_speakerF_segment03.wav
-45.4388906565221  , -5.380768564817827   , -1.0072971950917584  , -4.399748204492037  , -13.17859718322336  , -9.332299182453514 , -14.743701074816594  , -9.644804184667308  , -9.550539070427586   , -9.348805045945163  , -13.668699425337007 , -10.875085776687142, -6.630811110672173  , 10.76340242403361  ,  6.235717187195036 ,  8.154861882551419 ,  9.203772016582718 ,  9.542459260384488 , 13.904367600452238, 13.829541239333864 ,  9.617965725178294 ,  9.395242014948089 , 10.823122740286896 , 10.906111829916147 ,  9.994636305785018 ,  8.37703829052303  , 217.46376820763786, 26.02116951521797  , lie  , F     , trial_lie_011_speakerF_segment01.wav
-40.85069226866133 , -3.5724131699452513  , 1.1230160019758373   , -0.6886785023901877 , -12.598781718705023 , -9.747461796519437 , -13.793352175692315  , -9.653304238279645  , -9.643241756226361   , -7.761953119685687  , -10.836307058714825 , -9.126657044277824 , -5.2599978654368575 ,  8.756707324346285 ,  6.784842376492699 ,  7.166314725561728 ,  9.684746892333655 ,  8.708368977610103 , 12.789169845615318, 12.827014349164918 ,  9.822450754502773 , 11.470461530559751 ,  9.766996621045164 ,  9.817175594311479 , 10.502547611125808 ,  9.551386327430516 , 202.35529843426607, 17.72388398535588  , lie  , F     , trial_lie_011_speakerF_segment02.wav
-52.81742623099475 , -3.10411779396223    , 0.2209877996908752   , -1.6173145325334164 , -11.369091952146533 , -5.723886199461763 , -11.349885128960192  , -8.449711708038514  , -8.209395134066272   , -7.076499038508071  , -9.47986708902041   , -8.773237415577297 , -5.327934513406001  , 39.44278676736561  ,  7.596571253552242 ,  6.880103243340499 ,  8.850331431428861 ,  8.886179220650483 , 10.566387151933295, 12.443683589088142 ,  9.62767254782552  , 10.63535883374482  , 10.660532093536409 , 10.12499328063318  ,  9.342289202619163 ,  7.689624331982066 , 198.91149578210067, 27.085686186842512 , lie  , F     , trial_lie_011_speakerF_segment03.wav
-48.22755189763699 , -0.8037882868606853  , 2.872198388330005    , 4.688471212480869   , -4.2648722962156045 , -1.815610478595827 , -10.089881256119147  , -4.8843359433397024 , -9.042592884146142   , -9.622715037146891  , -14.838711136952686 , -13.254565894483484, -8.862119147131486  , 39.038681567245256 ,  5.548989941745684 ,  6.462493025634627 ,  9.053911699684981 ,  7.027546147778983 ,  9.558255959688527, 11.152737014439287 ,  8.141694391708063 , 10.836078641141283 , 10.705327374064163 , 10.020914897190004 ,  9.22807672404732  ,  8.670713565061375 , 197.65292305074013, 12.590293128515695 , lie  , F     , trial_lie_012_speakerF_segment01.wav
-42.869337810488496, -2.665665507802394   , -0.3124061791171103  , -3.970183059928331  , -12.726968712288715 , -5.694957577040109 , -9.989911397806862   , -6.012411384114003  , -8.048208170960024   , -6.987370137351876  , -13.816383405907416 , -12.719962463086134, -7.9428913330020805 ,  7.163549533357554 ,  6.419902050285653 ,  7.619415299002645 ,  9.600306876435376 ,  9.00365977307882  , 10.871198792636875, 12.397750326823168 , 10.12993550911268  , 10.681974826833347 , 10.498888870768067 ,  9.691638390013491 , 10.180015797260138 ,  9.1014240597389   , 187.80825118810637, 23.870741833758412 , lie  , F     , trial_lie_013_speakerF_segment01.wav
-44.19916313598903 , -4.0938178292180405  , -2.4879726309624273  , -5.717296521510278  , -12.045820647153537 , -5.263832905150451 , -10.323489946625822  , -7.55124474433144   , -7.823452533057796   , -9.042704107218425  , -15.32601218808501  , -13.644721053174857, -8.26977891389786   ,  9.478796500657188 ,  6.867084509988838 ,  7.466824215141284 ,  9.375110791268176 ,  9.379729665475985 , 12.659281939818701, 11.263098862820646 , 10.551764425557614 , 11.02373270500268  , 10.937732269481891 , 10.26314742041478  ,  9.552683322784253 ,  8.330708839492306 , 199.22593607242567, 18.168305748393973 , lie  , F     , trial_lie_013_speakerF_segment02.wav
-37.436901977203355, -3.1389050572297577  , -4.216295500375997   , -10.700467135686889 , -23.31659670319233  , -24.272768530635492, -22.533058672183973  , -20.840449932737982 , -15.079935574030472  , -14.592098723149409 , -18.776052878463858 , -16.33548932266767 , -13.034725585048772 ,  6.365900331018072 ,  7.016801594368194 ,  7.4194714861258895,  9.484898479402345 ,  8.760689248940851 , 12.059291494701034, 10.592470907387986 , 10.156979566447218 , 11.554189919548424 , 11.129612866740159 , 10.364265686363126 , 10.299197050219401 ,  9.562939223868863 , 221.10347580858488, 13.996479109102907 , lie  , F     , trial_lie_014_speakerF_segment01.wav
-55.166285593301716, -3.04138044112274    , -4.969915499819823   , -11.698455928624798 , -22.044907637346423 , -19.70641974706395 , -18.900422626947858  , -18.700343058874203 , -14.388192484241033  , -14.04952706880226  , -17.14624670959111  , -10.80153717912402 , -7.4245617263050825 , 46.52492394408143  ,  6.9135431347842555,  7.279323163236085 ,  9.617480846539415 , 12.082306832373417 , 14.702382594835512, 13.498294730178547 , 12.625613313832154 , 13.718468600867734 , 11.113798212159743 , 10.551861728314744 , 10.520251431004029 , 10.387023599422992 , 191.36877907525644, 24.935509364037664 , lie  , F     , trial_lie_014_speakerF_segment02.wav
-43.90164258233501 , -0.2347022263501465  , -2.7266608959660528  , -8.925894951053664  , -24.24221477565642  , -26.608214392685543, -23.358673601978527  , -19.28820731930876  , -14.241443072741967  , -17.874980418087016 , -19.11057530567315  , -11.666910323761908, -5.235648131205781  ,  8.10515206422838  ,  8.451087051118948 ,  8.12186116435779  ,  9.828157872158169 , 11.12652044166716  , 12.72329652889452 , 12.018054965385026 , 10.80866206139878  , 12.750330732458714 , 12.264787110354263 , 10.677508247147456 ,  9.684335682658629 , 11.651969459735268 , 192.10028957777715, 15.494138909602192 , lie  , F     , trial_lie_015_speakerF_segment01.wav
